Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Probability
0,3,10.0,2,0,4,1,1,0.0,0.0,40.0,38,0
1,1,10.0,2,0,5,1,0,0.0,0.0,40.0,38,0
0,3,13.0,4,9,0,1,1,0.0,0.0,40.0,38,0
1,3,9.0,0,0,0,1,0,0.0,0.0,28.0,38,0
0,0,9.0,4,1,3,1,1,0.0,0.0,40.0,38,0
1,3,10.0,2,9,4,1,1,0.0,0.0,40.0,38,1
0,3,5.0,4,2,2,1,1,0.0,0.0,40.0,25,0
0,3,10.0,4,11,0,1,1,0.0,0.0,35.0,38,0
1,3,9.0,6,3,1,0,0,0.0,0.0,40.0,38,0
1,3,9.0,2,2,4,0,1,0.0,0.0,40.0,38,0
0,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,6,3,0,0,0.0,0.0,40.0,38,0
1,4,10.0,2,2,4,1,1,0.0,0.0,55.0,38,1
1,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,1
1,5,9.0,2,11,5,1,0,0.0,0.0,40.0,38,1
1,3,11.0,2,6,4,0,1,0.0,0.0,40.0,38,1
0,3,9.0,2,3,5,1,0,0.0,0.0,40.0,38,0
0,3,10.0,2,13,4,0,1,0.0,0.0,50.0,38,0
0,3,9.0,2,13,4,1,1,0.0,0.0,60.0,38,0
1,3,12.0,4,4,3,1,1,0.0,0.0,40.0,38,0
1,1,9.0,2,13,4,0,1,0.0,0.0,40.0,38,0
0,3,13.0,2,9,4,1,1,0.0,0.0,50.0,38,0
1,3,2.0,3,2,1,1,1,0.0,0.0,40.0,38,0
0,3,13.0,4,12,0,1,0,0.0,0.0,20.0,38,0
0,3,9.0,2,0,5,1,0,0.0,0.0,60.0,38,0
1,3,9.0,0,13,1,1,1,0.0,0.0,40.0,38,0
0,3,10.0,2,13,4,1,1,0.0,0.0,40.0,38,0
1,3,14.0,2,3,4,1,1,0.0,1977.0,45.0,38,1
0,3,13.0,2,12,5,1,0,0.0,0.0,16.0,38,1
1,3,10.0,4,9,1,1,1,0.0,0.0,40.0,38,1
0,3,9.0,4,2,0,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,13,0,1,1,0.0,0.0,60.0,38,0
1,3,11.0,0,7,0,1,0,0.0,0.0,24.0,38,0
1,3,13.0,4,2,0,1,0,0.0,0.0,40.0,38,0
0,3,5.0,4,7,0,1,1,0.0,0.0,6.0,38,0
0,3,10.0,4,5,3,1,1,0.0,0.0,30.0,38,0
0,3,6.0,4,7,0,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,7,1,1,0,0.0,0.0,35.0,38,0
0,3,12.0,2,2,4,1,1,0.0,0.0,45.0,31,0
1,5,10.0,2,2,4,1,1,0.0,0.0,20.0,38,0
0,6,13.0,4,9,0,1,1,0.0,0.0,20.0,38,0
1,3,9.0,3,2,1,1,0,0.0,0.0,40.0,38,0
0,3,10.0,3,0,3,0,0,0.0,0.0,20.0,38,0
1,1,9.0,2,13,4,1,1,0.0,0.0,45.0,38,0
1,1,13.0,0,9,1,1,0,0.0,0.0,40.0,38,0
0,3,13.0,2,11,4,1,1,15024.0,0.0,60.0,38,1
1,3,9.0,4,7,0,1,0,0.0,0.0,35.0,38,0
1,0,9.0,0,0,0,1,1,0.0,0.0,40.0,38,0
0,3,12.0,4,3,0,1,0,0.0,0.0,60.0,38,0
0,3,9.0,0,9,1,1,0,0.0,0.0,25.0,38,0
0,3,13.0,4,2,3,1,1,0.0,0.0,20.0,38,0
1,3,9.0,0,0,1,1,0,0.0,0.0,36.0,38,0
0,3,10.0,4,6,3,1,1,0.0,0.0,40.0,38,0
0,3,3.0,4,7,3,1,1,0.0,0.0,40.0,7,0
0,3,10.0,4,9,0,1,0,0.0,0.0,35.0,38,0
0,1,9.0,4,4,0,1,1,0.0,0.0,40.0,30,0
1,1,9.0,2,13,4,1,1,0.0,0.0,40.0,38,0
1,3,10.0,2,0,4,1,1,0.0,0.0,40.0,38,0
1,3,10.0,0,7,1,1,0,0.0,0.0,42.0,9,0
0,3,13.0,4,11,0,1,0,0.0,0.0,40.0,38,0
0,3,13.0,4,3,0,0,1,0.0,0.0,40.0,38,0
0,3,10.0,4,10,3,1,1,0.0,0.0,8.0,38,0
1,3,10.0,2,3,4,1,1,0.0,0.0,40.0,38,0
1,1,9.0,5,0,1,0,0,0.0,0.0,40.0,38,0
0,3,9.0,0,7,1,1,0,0.0,0.0,40.0,38,0
1,3,11.0,3,5,1,1,1,0.0,1380.0,42.0,38,0
0,3,11.0,4,2,0,1,1,0.0,0.0,45.0,38,0
0,3,10.0,2,9,4,1,1,0.0,0.0,50.0,38,1
0,3,9.0,0,2,0,1,1,0.0,0.0,45.0,38,0
0,3,10.0,4,0,0,0,0,0.0,0.0,20.0,38,0
0,3,13.0,2,9,4,1,1,0.0,0.0,50.0,38,1
0,4,13.0,2,3,4,1,1,15024.0,0.0,80.0,38,1
1,3,9.0,2,3,4,1,1,7688.0,0.0,50.0,38,1
0,1,10.0,0,5,0,0,1,0.0,0.0,50.0,38,0
0,1,10.0,2,12,4,1,1,0.0,0.0,45.0,38,1
1,3,10.0,0,6,1,1,1,0.0,0.0,58.0,38,1
0,3,10.0,2,11,5,1,0,0.0,0.0,40.0,38,0
1,3,13.0,2,3,4,1,1,0.0,0.0,40.0,38,1
1,3,10.0,0,0,0,1,0,0.0,0.0,9.0,38,0
0,5,9.0,2,2,4,1,1,0.0,0.0,50.0,38,0
1,5,14.0,2,9,4,1,1,0.0,0.0,40.0,38,0
1,3,7.0,0,6,1,0,0,0.0,0.0,46.0,32,0
0,3,9.0,4,6,0,1,1,0.0,0.0,40.0,38,0
0,3,9.0,2,7,4,0,1,0.0,0.0,40.0,38,0
1,3,12.0,2,3,5,1,0,0.0,0.0,50.0,38,1
1,3,15.0,2,9,4,1,1,20051.0,0.0,48.0,38,1
0,1,8.0,2,12,4,1,1,0.0,0.0,50.0,38,0
1,3,2.0,6,8,0,0,0,0.0,0.0,30.0,38,0
0,3,11.0,5,2,0,1,1,0.0,0.0,40.0,38,0
0,4,13.0,4,4,0,1,0,0.0,0.0,45.0,38,0
1,3,10.0,2,13,4,1,1,0.0,0.0,40.0,38,0
0,3,16.0,4,9,3,1,1,0.0,0.0,40.0,38,0
0,3,10.0,4,5,1,1,0,0.0,0.0,40.0,38,0
0,3,9.0,4,13,0,1,1,0.0,0.0,40.0,38,0
0,3,10.0,2,11,4,1,1,0.0,0.0,50.0,38,0
0,3,9.0,4,5,0,1,0,0.0,0.0,45.0,38,0
1,3,6.0,2,7,5,1,0,0.0,0.0,8.0,38,0
0,1,10.0,2,10,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,5,3,1,1,0.0,0.0,36.0,38,0
0,3,10.0,4,2,1,1,1,0.0,0.0,40.0,38,0
1,5,10.0,0,3,0,1,1,0.0,0.0,50.0,38,0
0,5,9.0,5,7,1,1,0,0.0,0.0,40.0,38,0
1,3,7.0,6,0,1,1,0,0.0,0.0,40.0,38,0
0,3,9.0,2,6,5,0,0,0.0,0.0,40.0,38,0
0,0,11.0,0,2,1,0,0,0.0,0.0,40.0,38,1
1,3,7.0,4,6,0,1,0,0.0,0.0,40.0,38,0
0,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,2,12,5,1,0,0.0,0.0,32.0,38,0
0,3,7.0,2,7,4,1,1,0.0,0.0,40.0,25,0
0,3,13.0,4,13,0,1,1,0.0,0.0,55.0,38,0
1,3,13.0,2,11,4,1,1,0.0,0.0,35.0,38,1
1,3,10.0,2,9,4,1,1,0.0,0.0,50.0,38,1
0,3,9.0,4,5,1,0,0,0.0,0.0,40.0,38,0
1,5,13.0,2,9,4,1,1,0.0,0.0,60.0,38,1
0,3,9.0,4,5,3,0,1,0.0,0.0,48.0,38,0
1,4,14.0,2,3,4,1,1,5013.0,0.0,45.0,38,0
1,3,4.0,5,7,1,1,0,0.0,0.0,40.0,25,0
0,5,9.0,5,2,0,1,1,0.0,0.0,35.0,38,0
1,3,14.0,0,3,1,1,1,0.0,0.0,42.0,38,0
0,3,9.0,4,2,3,1,1,0.0,0.0,40.0,38,0
1,3,9.0,2,9,4,1,1,0.0,0.0,40.0,38,0
0,3,7.0,4,11,3,1,1,0.0,0.0,12.0,38,0
0,3,11.0,2,2,4,1,1,0.0,1977.0,40.0,38,1
0,3,16.0,4,9,0,1,0,0.0,0.0,70.0,38,0
0,3,13.0,2,3,5,1,1,0.0,0.0,40.0,38,1
0,5,12.0,0,11,1,1,0,0.0,0.0,35.0,38,0
1,1,13.0,4,9,0,1,0,0.0,0.0,40.0,38,0
0,5,10.0,2,2,4,1,1,0.0,0.0,45.0,38,0
1,3,9.0,2,11,4,1,1,0.0,0.0,40.0,38,1
1,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
0,5,13.0,4,12,0,1,1,0.0,0.0,40.0,38,0
0,3,10.0,4,11,3,1,0,0.0,0.0,24.0,38,0
0,3,10.0,4,0,0,1,1,0.0,0.0,60.0,38,0
0,3,7.0,4,7,3,1,1,0.0,0.0,40.0,38,0
1,3,6.0,2,2,4,1,1,0.0,1887.0,47.0,38,1
1,4,13.0,0,9,0,1,1,0.0,0.0,80.0,38,0
1,3,4.0,4,13,0,1,1,0.0,0.0,48.0,38,1
0,3,13.0,2,9,4,1,1,7688.0,0.0,40.0,1,1
0,3,13.0,4,0,3,1,0,0.0,0.0,40.0,38,0
0,3,9.0,4,11,3,1,1,0.0,0.0,40.0,38,0
1,5,15.0,2,9,4,1,1,0.0,1902.0,50.0,38,1
0,3,10.0,4,12,0,1,1,2174.0,0.0,40.0,38,0
1,3,13.0,4,9,0,1,0,0.0,0.0,45.0,38,0
0,3,13.0,4,12,0,1,1,0.0,0.0,40.0,38,0
0,3,10.0,4,0,3,1,1,0.0,0.0,28.0,38,0
1,3,4.0,0,7,0,1,0,0.0,0.0,40.0,38,0
1,1,5.0,2,7,4,1,1,0.0,0.0,40.0,38,0
0,5,12.0,4,4,0,1,1,0.0,0.0,40.0,38,0
1,3,9.0,4,0,1,0,0,0.0,0.0,37.0,38,0
1,3,14.0,2,2,4,1,1,0.0,0.0,40.0,38,1
0,3,9.0,4,2,0,0,1,0.0,0.0,40.0,38,0
0,1,9.0,5,3,0,0,1,0.0,0.0,40.0,38,0
0,3,6.0,4,7,3,1,0,0.0,0.0,21.0,38,0
1,3,14.0,0,9,0,1,0,6849.0,0.0,60.0,38,0
0,3,9.0,4,2,0,1,1,0.0,0.0,40.0,38,0
0,3,9.0,2,5,4,1,1,0.0,0.0,50.0,38,0
0,1,13.0,4,9,3,1,1,1055.0,0.0,40.0,38,0
0,3,13.0,4,7,3,1,0,0.0,0.0,20.0,38,0
0,3,9.0,4,5,3,1,1,0.0,0.0,60.0,38,0
0,3,9.0,2,13,4,0,1,0.0,0.0,45.0,38,0
1,5,9.0,2,3,4,1,1,0.0,0.0,32.0,38,0
1,4,13.0,2,11,4,1,1,0.0,0.0,55.0,38,0
1,3,15.0,2,9,4,1,1,15024.0,0.0,45.0,38,1
0,3,13.0,4,11,3,1,0,0.0,0.0,20.0,38,0
1,3,7.0,6,7,0,0,0,0.0,0.0,20.0,38,0
1,3,5.0,6,8,1,0,0,0.0,0.0,24.0,38,0
0,3,11.0,2,13,4,1,1,0.0,0.0,55.0,38,0
1,3,5.0,3,5,1,1,1,0.0,0.0,40.0,7,0
0,3,9.0,4,4,3,0,1,0.0,0.0,60.0,38,0
0,3,9.0,2,11,4,1,1,0.0,0.0,45.0,38,1
0,5,9.0,2,11,4,1,1,0.0,0.0,64.0,38,0
0,3,10.0,2,3,4,1,1,0.0,0.0,40.0,38,1
1,3,13.0,2,11,4,1,1,0.0,0.0,26.0,38,1
1,5,10.0,4,7,1,0,0,0.0,0.0,40.0,38,0
1,1,6.0,5,7,1,0,0,0.0,0.0,40.0,38,0
1,3,10.0,2,2,4,1,1,15024.0,0.0,60.0,38,1
0,3,13.0,2,0,5,0,0,0.0,0.0,40.0,38,1
1,5,9.0,2,2,4,1,1,0.0,0.0,60.0,38,0
0,3,9.0,4,7,3,1,0,0.0,0.0,14.0,38,0
0,3,13.0,4,5,0,1,1,0.0,0.0,40.0,38,0
0,3,13.0,2,3,4,1,1,15024.0,0.0,60.0,38,1
1,4,3.0,2,13,4,1,1,0.0,0.0,50.0,4,0
1,5,16.0,2,9,4,1,1,0.0,0.0,60.0,38,1
0,3,9.0,0,2,0,1,1,0.0,0.0,55.0,38,0
1,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,3,10.0,4,5,3,1,1,0.0,0.0,40.0,38,0
0,3,10.0,2,11,4,1,1,5178.0,0.0,50.0,38,1
0,3,10.0,2,2,4,1,1,0.0,0.0,45.0,38,0
1,4,16.0,5,9,0,1,1,0.0,0.0,40.0,38,1
0,1,9.0,0,0,1,1,0,0.0,0.0,40.0,38,0
1,3,9.0,2,2,4,1,1,0.0,0.0,15.0,38,0
0,6,13.0,2,12,4,1,1,0.0,0.0,40.0,38,1
0,3,10.0,4,7,3,1,1,0.0,0.0,20.0,38,0
0,3,9.0,4,3,2,1,1,4101.0,0.0,50.0,38,0
0,3,16.0,2,9,4,0,1,0.0,0.0,40.0,35,1
0,6,10.0,5,3,0,1,0,0.0,0.0,45.0,38,0
0,3,9.0,4,6,3,1,0,0.0,0.0,32.0,38,0
0,6,10.0,4,0,1,0,0,0.0,0.0,40.0,29,0
0,3,9.0,2,2,4,1,1,0.0,0.0,45.0,38,0
1,3,4.0,2,2,4,1,1,0.0,0.0,35.0,38,0
1,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,1
1,5,8.0,2,5,4,0,1,0.0,0.0,40.0,38,1
0,3,14.0,4,11,0,1,1,0.0,0.0,60.0,38,0
0,3,10.0,4,9,0,1,1,0.0,0.0,40.0,38,0
1,1,14.0,4,9,0,1,1,0.0,0.0,38.0,38,0
0,3,10.0,4,11,0,1,0,0.0,0.0,25.0,38,0
1,3,12.0,0,9,1,1,0,8614.0,0.0,40.0,38,1
0,6,10.0,2,13,4,1,1,3411.0,0.0,40.0,38,0
1,3,9.0,2,2,4,0,1,0.0,0.0,40.0,38,1
0,3,5.0,4,6,0,1,1,0.0,1721.0,40.0,38,0
1,0,10.0,0,3,0,1,1,0.0,0.0,40.0,38,0
0,5,7.0,4,4,3,1,1,0.0,0.0,10.0,38,0
0,3,13.0,2,3,4,1,1,0.0,0.0,40.0,38,1
1,4,9.0,2,11,4,1,1,0.0,0.0,50.0,38,1
0,3,9.0,4,11,3,1,0,2597.0,0.0,40.0,38,0
0,3,8.0,4,7,3,1,1,0.0,0.0,16.0,38,0
0,3,10.0,2,0,4,1,1,0.0,0.0,40.0,25,0
0,3,9.0,4,2,0,1,1,0.0,0.0,45.0,38,0
1,5,9.0,6,3,0,1,1,0.0,0.0,50.0,38,0
0,1,9.0,4,10,3,1,1,0.0,0.0,48.0,38,0
0,3,11.0,2,2,4,1,1,0.0,0.0,40.0,31,1
0,5,9.0,2,2,4,1,1,0.0,0.0,40.0,38,1
0,1,10.0,5,3,1,0,1,0.0,0.0,40.0,38,0
0,6,7.0,4,0,3,1,0,0.0,0.0,5.0,38,0
0,3,9.0,0,3,0,1,0,0.0,0.0,40.0,38,0
1,1,13.0,2,9,5,1,0,0.0,0.0,55.0,38,0
1,3,14.0,4,3,0,1,1,0.0,0.0,35.0,5,0
0,3,9.0,4,7,2,1,1,0.0,0.0,30.0,38,0
1,1,10.0,2,4,4,1,1,0.0,0.0,40.0,38,0
0,3,10.0,4,6,3,0,0,0.0,0.0,45.0,38,0
1,3,10.0,2,9,4,1,1,0.0,0.0,50.0,38,0
0,3,10.0,4,9,3,1,1,0.0,0.0,20.0,38,0
0,6,13.0,4,12,0,1,0,0.0,0.0,20.0,38,0
0,3,14.0,4,9,0,1,1,0.0,0.0,60.0,38,1
0,3,14.0,2,12,4,1,1,0.0,1902.0,40.0,38,1
0,3,13.0,4,9,3,1,0,0.0,0.0,40.0,30,0
0,3,9.0,4,11,3,1,0,0.0,0.0,20.0,38,0
0,1,13.0,4,9,0,1,1,0.0,0.0,50.0,38,0
0,3,13.0,6,11,1,1,0,0.0,1380.0,40.0,4,0
0,3,10.0,4,5,3,1,1,0.0,0.0,30.0,38,0
0,5,10.0,2,2,4,1,1,0.0,0.0,40.0,38,0
1,3,16.0,0,9,1,1,0,25236.0,0.0,65.0,38,1
1,3,13.0,0,3,3,1,0,0.0,0.0,50.0,38,1
1,3,8.0,2,7,4,0,1,0.0,0.0,40.0,22,0
1,3,10.0,4,11,0,0,1,0.0,0.0,40.0,38,0
1,3,9.0,2,2,4,1,1,0.0,0.0,35.0,38,0
0,3,7.0,4,7,2,1,1,0.0,0.0,25.0,38,0
0,3,13.0,2,9,4,1,1,0.0,0.0,40.0,38,0
0,3,10.0,0,0,1,0,0,0.0,0.0,40.0,38,0
1,3,11.0,2,12,4,1,1,4386.0,0.0,40.0,38,0
0,1,13.0,0,0,1,1,0,0.0,0.0,35.0,15,0
0,3,9.0,5,7,1,0,0,0.0,0.0,40.0,38,0
0,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
0,6,9.0,4,12,3,1,0,0.0,0.0,40.0,38,0
0,3,10.0,4,11,3,1,0,0.0,0.0,15.0,38,0
0,3,13.0,2,3,4,1,1,0.0,0.0,45.0,38,1
0,3,9.0,4,7,0,1,1,0.0,0.0,40.0,38,0
1,3,9.0,2,2,4,1,1,0.0,2051.0,60.0,38,0
0,3,13.0,4,9,0,1,1,4650.0,0.0,40.0,38,0
1,1,9.0,2,3,4,1,1,0.0,0.0,42.0,38,1
1,3,13.0,2,3,4,1,1,7298.0,0.0,45.0,38,1
1,3,9.0,2,11,5,1,0,0.0,0.0,40.0,38,0
0,3,10.0,4,7,0,1,0,0.0,0.0,20.0,38,0
0,3,9.0,2,7,4,1,1,0.0,0.0,40.0,25,0
0,3,10.0,4,7,0,1,0,0.0,0.0,24.0,38,0
1,3,10.0,0,0,0,0,0,0.0,0.0,40.0,38,0
0,3,11.0,2,0,4,1,1,0.0,2377.0,45.0,38,0
0,3,11.0,4,7,3,1,0,0.0,0.0,15.0,38,0
0,3,10.0,2,2,4,1,1,2407.0,0.0,40.0,38,0
0,3,10.0,4,11,0,0,0,0.0,0.0,36.0,38,0
1,6,13.0,2,9,4,1,1,0.0,0.0,50.0,38,0
1,3,9.0,6,7,1,0,0,594.0,0.0,20.0,38,0
1,3,13.0,2,12,4,1,1,0.0,0.0,40.0,38,1
0,3,10.0,4,7,2,1,0,0.0,0.0,25.0,38,0
1,5,9.0,2,13,4,1,1,0.0,0.0,72.0,38,0
1,3,14.0,4,3,0,1,0,14084.0,0.0,50.0,38,1
0,3,11.0,4,12,3,1,1,0.0,0.0,40.0,38,0
0,3,8.0,4,5,3,1,1,0.0,0.0,20.0,38,0
1,1,13.0,2,9,5,1,0,0.0,0.0,40.0,38,1
1,3,9.0,2,13,4,1,1,7688.0,0.0,40.0,38,1
0,3,10.0,4,0,3,0,0,0.0,0.0,40.0,38,0
0,3,7.0,4,2,3,0,1,0.0,0.0,40.0,13,0
1,6,13.0,2,9,4,1,1,0.0,0.0,37.0,38,0
0,6,13.0,2,3,4,1,1,7688.0,0.0,40.0,38,1
0,3,13.0,4,9,1,1,1,0.0,0.0,20.0,38,0
1,5,6.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,13,1,1,1,0.0,0.0,50.0,38,0
0,3,9.0,4,5,0,1,1,0.0,0.0,40.0,38,0
0,3,11.0,4,2,3,1,1,0.0,0.0,38.0,38,0
1,3,9.0,2,13,4,1,1,0.0,0.0,40.0,38,1
0,1,13.0,4,9,0,1,0,0.0,0.0,45.0,38,0
1,0,9.0,2,0,5,1,0,0.0,0.0,40.0,38,1
0,3,9.0,4,4,0,0,1,0.0,0.0,40.0,38,0
0,3,9.0,4,7,0,1,0,0.0,0.0,18.0,38,0
1,1,9.0,2,0,5,1,0,0.0,0.0,38.0,38,1
0,1,9.0,0,10,1,1,1,0.0,0.0,40.0,31,0
1,4,16.0,2,3,4,1,1,0.0,0.0,70.0,38,1
1,3,13.0,4,11,0,1,1,0.0,0.0,55.0,38,1
0,3,6.0,5,7,1,1,0,0.0,0.0,42.0,38,0
0,6,10.0,3,7,2,1,1,0.0,0.0,40.0,38,0
0,3,10.0,2,11,5,1,0,0.0,0.0,30.0,10,0
1,5,13.0,0,11,0,1,0,0.0,0.0,50.0,38,0
0,3,9.0,4,6,0,1,1,0.0,0.0,40.0,38,0
0,3,10.0,4,4,0,1,0,0.0,0.0,38.0,38,0
0,3,3.0,5,4,0,1,1,0.0,0.0,32.0,12,0
0,3,9.0,0,2,1,1,1,0.0,0.0,55.0,38,0
0,3,11.0,2,12,5,1,0,0.0,0.0,24.0,38,1
1,3,9.0,4,11,0,1,1,0.0,0.0,38.0,38,0
0,1,11.0,0,12,0,1,1,0.0,0.0,56.0,38,0
0,3,10.0,0,0,1,1,0,0.0,0.0,40.0,38,0
1,3,13.0,2,11,4,1,1,0.0,0.0,50.0,38,1
1,3,10.0,4,12,0,1,1,0.0,0.0,40.0,38,0
0,3,11.0,4,6,0,1,0,0.0,1669.0,42.0,38,0
1,3,11.0,2,3,4,1,1,0.0,0.0,50.0,38,1
1,5,10.0,2,3,4,1,1,0.0,0.0,60.0,38,0
1,3,13.0,4,11,0,0,0,0.0,0.0,55.0,38,1
1,3,10.0,0,0,0,0,0,0.0,0.0,38.0,38,0
1,5,9.0,2,4,4,1,1,0.0,2352.0,50.0,38,0
0,3,8.0,4,6,3,1,1,0.0,0.0,30.0,38,0
1,3,11.0,2,12,4,1,1,0.0,0.0,50.0,38,1
1,4,13.0,2,12,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,11,0,1,0,2463.0,0.0,40.0,38,0
1,3,9.0,2,13,4,1,1,0.0,0.0,60.0,38,1
0,3,10.0,4,7,2,0,1,0.0,0.0,20.0,38,0
1,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,6,0,0,1,0.0,0.0,40.0,38,0
1,3,14.0,4,12,0,1,1,0.0,0.0,35.0,38,1
1,3,13.0,2,3,4,1,1,0.0,1902.0,40.0,8,1
1,3,12.0,0,2,0,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,7,3,0,1,0.0,1721.0,30.0,38,0
1,5,7.0,4,4,1,1,1,0.0,0.0,20.0,38,0
0,3,9.0,0,0,1,1,0,0.0,0.0,38.0,38,0
0,3,7.0,4,11,3,1,0,0.0,0.0,20.0,38,0
0,3,9.0,2,2,4,1,1,5178.0,0.0,48.0,38,1
0,3,13.0,2,9,4,1,1,3103.0,0.0,47.0,38,1
1,3,13.0,2,9,4,1,1,0.0,0.0,40.0,38,1
0,3,9.0,4,13,3,1,1,0.0,0.0,30.0,38,0
0,3,9.0,5,7,3,1,0,0.0,0.0,36.0,38,0
1,3,10.0,0,3,0,1,1,0.0,0.0,45.0,38,0
0,3,10.0,4,0,3,1,1,0.0,0.0,40.0,38,0
0,3,6.0,4,4,3,1,1,0.0,0.0,20.0,38,0
1,5,9.0,2,7,5,1,0,0.0,0.0,75.0,21,0
1,3,11.0,4,9,0,1,0,0.0,0.0,60.0,38,0
1,3,10.0,2,2,4,1,1,0.0,0.0,50.0,38,1
1,3,9.0,2,13,4,1,1,0.0,0.0,45.0,38,0
1,3,9.0,2,13,4,1,1,0.0,0.0,50.0,38,1
1,3,11.0,4,0,1,1,1,0.0,0.0,40.0,38,0
0,3,14.0,4,9,0,1,0,0.0,0.0,46.0,38,0
0,3,11.0,4,12,3,1,1,0.0,0.0,40.0,38,0
0,3,9.0,6,0,0,1,0,0.0,0.0,40.0,38,0
0,3,9.0,2,3,4,1,1,0.0,1672.0,60.0,38,0
1,3,9.0,6,13,1,1,1,0.0,653.0,42.0,38,1
1,3,9.0,6,7,0,1,0,0.0,0.0,40.0,38,0
0,3,9.0,5,6,1,1,0,0.0,0.0,24.0,38,0
1,3,10.0,4,0,0,1,1,0.0,0.0,25.0,38,0
0,4,13.0,4,11,3,1,1,0.0,0.0,40.0,38,0
1,3,10.0,2,0,5,1,0,4386.0,0.0,40.0,38,1
0,3,10.0,4,5,3,1,1,0.0,0.0,40.0,38,0
1,5,9.0,2,3,4,1,1,0.0,0.0,40.0,38,0
1,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,0,0,0,1,1,0.0,0.0,40.0,38,0
1,3,13.0,0,9,0,1,0,0.0,0.0,50.0,38,1
0,3,13.0,4,3,0,1,1,0.0,0.0,50.0,38,0
1,3,9.0,6,4,0,1,1,0.0,0.0,6.0,38,0
0,3,7.0,4,11,3,1,1,0.0,0.0,20.0,38,0
0,3,10.0,2,2,4,1,1,0.0,0.0,50.0,38,0
1,3,10.0,2,9,4,1,1,0.0,0.0,40.0,38,1
1,1,13.0,6,9,0,1,0,0.0,0.0,48.0,38,0
1,3,9.0,2,2,4,1,1,4386.0,0.0,40.0,38,1
1,3,10.0,0,9,0,1,1,0.0,0.0,40.0,38,0
1,1,9.0,0,7,0,1,0,0.0,0.0,50.0,38,0
0,3,13.0,2,3,4,1,1,0.0,0.0,45.0,38,1
0,3,13.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,2,3,1,1,0.0,0.0,18.0,38,0
1,3,14.0,6,9,0,1,0,0.0,0.0,40.0,38,1
0,3,11.0,0,0,0,1,0,0.0,0.0,55.0,38,0
1,5,9.0,2,11,4,1,1,0.0,0.0,50.0,38,0
0,3,13.0,4,9,0,1,0,0.0,0.0,40.0,38,0
1,6,16.0,0,9,3,1,1,0.0,0.0,50.0,38,1
0,3,9.0,4,13,3,1,1,0.0,0.0,40.0,38,0
0,1,9.0,4,0,3,1,0,0.0,0.0,40.0,38,0
1,3,9.0,2,7,4,1,1,0.0,0.0,40.0,38,1
0,3,13.0,4,9,3,1,0,0.0,0.0,40.0,38,0
1,3,13.0,4,3,0,1,0,0.0,0.0,56.0,38,1
0,3,7.0,4,0,3,1,0,0.0,0.0,20.0,38,0
1,3,9.0,2,4,4,1,1,0.0,0.0,40.0,25,0
1,3,7.0,2,3,4,1,1,0.0,0.0,50.0,38,0
0,4,10.0,2,3,4,1,1,0.0,0.0,70.0,38,0
0,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
0,3,10.0,4,11,0,1,0,0.0,0.0,15.0,38,0
0,3,6.0,4,5,0,1,1,0.0,0.0,40.0,38,0
0,3,7.0,4,11,3,1,1,0.0,0.0,28.0,38,0
0,3,10.0,2,4,4,1,1,0.0,0.0,50.0,38,1
0,5,13.0,5,9,3,1,1,0.0,0.0,40.0,38,0
1,3,13.0,2,3,4,1,1,0.0,0.0,40.0,38,1
0,3,10.0,4,13,3,1,1,0.0,0.0,50.0,38,0
1,5,14.0,2,11,4,1,1,10605.0,0.0,40.0,38,1
1,5,13.0,2,11,4,0,1,0.0,2415.0,40.0,2,1
1,3,3.0,0,7,1,0,1,0.0,0.0,25.0,38,0
1,3,13.0,2,3,4,1,1,0.0,0.0,60.0,38,1
0,3,9.0,4,5,1,0,0,0.0,0.0,7.0,38,0
0,3,11.0,0,0,1,1,0,0.0,0.0,40.0,38,0
0,3,9.0,2,13,4,1,1,0.0,0.0,40.0,38,1
0,3,9.0,4,0,0,1,0,0.0,0.0,30.0,38,0
1,3,5.0,0,6,0,1,0,0.0,0.0,40.0,38,0
0,3,13.0,2,0,2,1,1,0.0,0.0,40.0,29,1
0,3,9.0,2,2,4,1,1,0.0,0.0,70.0,38,0
